,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
96,1438920711238651907,1438920711238651907,2021-09-17 13:40:06 Eastern Daylight Time,2021-09-17,13:40:06,-400,4067031612,joshpetiness,Richmond Joshua ,,Swap iphone 11 to 13 cutie,en,[],[],[],0,0,1,[],[],https://twitter.com/Joshpetiness/status/1438920711238651907,False,,0,,,,,,,,[],,,,
98,1438920695346515969,1438895107533594625,2021-09-17 13:40:02 Eastern Daylight Time,2021-09-17,13:40:02,-400,915085521222815744,brownskin_girlz,BrownSkin Girl ♠️StaySAFE♠️,,@MaxtidaSA @Anele She won't apologize this one I will buy you iPhone 13 if she do,en,[],[],[],1,0,1,[],[],https://twitter.com/Brownskin_Girlz/status/1438920695346515969,False,,0,,,,,,,,"[{'screen_name': 'MaxtidaSA', 'name': '🔥🔥Wako Pitorii benekant🔥😋', 'id': '1029867356145811460'}, {'screen_name': 'Anele', 'name': 'Anele Mdoda', 'id': '26467791'}]",,,,
99,1438920681337524230,1438917187461320708,2021-09-17 13:39:58 Eastern Daylight Time,2021-09-17,13:39:58,-400,1235876786753454082,thesecksy,the sexy,,"@Mortals Bro the difference between an iPhone 12 and an iPhone 13 wouldn’t make a difference in your life, but you paid like 300-400£ extra for it",en,[],[],[],1,0,0,[],[],https://twitter.com/thesecksy/status/1438920681337524230,False,,0,,,,,,,,"[{'screen_name': 'Mortals', 'name': 'Mortal', 'id': '3539178495'}]",,,,
100,1438920640149528578,1438915578442522637,2021-09-17 13:39:49 Eastern Daylight Time,2021-09-17,13:39:49,-400,1436607402896510980,minnahhassan3,Minnah Hassan,,How can we get IPhone 13 so easily 🥰😂😂,en,[],[],[],0,0,1,[],[],https://twitter.com/MinnahHassan3/status/1438920640149528578,False,,0,,,,,,,,[],,,,
101,1438920572310806538,1438920572310806538,2021-09-17 13:39:32 Eastern Daylight Time,2021-09-17,13:39:32,-400,356034482,shopmatrixuk,Shop Matrix (UK),,Apple Card owners appear to hit snags with iPhone 13 preorders  More:  https://t.co/3lfUSucN51  https://t.co/Ab5JVbGUmb,en,[],['https://couponmatrix.uk/l/47vo'],['https://pbs.twimg.com/media/E_gSoqSXIAADhm0.jpg'],0,0,0,[],[],https://twitter.com/shopmatrixuk/status/1438920572310806538,False,,1,https://pbs.twimg.com/media/E_gSoqSXIAADhm0.jpg,,,,,,,[],,,,
102,1438920555110047744,1438920555110047744,2021-09-17 13:39:28 Eastern Daylight Time,2021-09-17,13:39:28,-400,14378589,oliverjhaslam,Oliver Haslam,,"And with that, my iPhone 13 week of work is almost done. Phew!",en,[],[],[],0,0,1,[],[],https://twitter.com/OliverJHaslam/status/1438920555110047744,False,,0,,,,,,,,[],,,,
103,1438920555047145486,1438920555047145486,2021-09-17 13:39:28 Eastern Daylight Time,2021-09-17,13:39:28,-400,891382950436229120,exbulletinuk,ExBulletin,,"Apple’s best iPhone 13 feature isn’t specs, it’s a ridiculous trade-in offer.  https://t.co/7ia3CK4PyC",en,[],['https://exbulletin.com/tech/1173771/'],[],0,0,0,[],[],https://twitter.com/ExBulletinUk/status/1438920555047145486,False,,0,,,,,,,,[],,,,
106,1438920532704043014,1438920532704043014,2021-09-17 13:39:23 Eastern Daylight Time,2021-09-17,13:39:23,-400,1334907115857534976,reformernews1,ReformerNews,,Uttar Pradesh Police Is The Latest To Join iPhone 13 Meme-Fest  https://t.co/lqvv72XoCQ,en,[],['https://reformernews.reformertech.com/uttar-pradesh-police-is-the-latest-to-join-iphone-13-meme-fest/'],[],0,0,0,[],[],https://twitter.com/ReformerNews1/status/1438920532704043014,False,,0,,,,,,,,[],,,,
107,1438920531575775238,1438920531575775238,2021-09-17 13:39:23 Eastern Daylight Time,2021-09-17,13:39:23,-400,1406283586580451335,ron_buffalo,Mdluli,,The money being wasted on the iPhone 13 could be used to end malnutrition and kwashiokor,en,[],[],[],0,0,0,[],[],https://twitter.com/ron_buffalo/status/1438920531575775238,False,,0,,,,,,,,[],,,,
110,1438920449434415107,1438895846171586561,2021-09-17 13:39:03 Eastern Daylight Time,2021-09-17,13:39:03,-400,166245379,ahappyfelix,Felixᵛᵉʳᶦᶠᶦᵉᵈ,,"@AndroidAuth Over here, Oneplus 9 series starts at 680$ iPhone 13 series starts at 940$",en,[],[],[],0,0,0,[],[],https://twitter.com/ahappyfelix/status/1438920449434415107,False,,0,,,,,,,,"[{'screen_name': 'AndroidAuth', 'name': 'Android Authority', 'id': '95438524'}]",,,,
112,1438920421559132164,1438920421559132164,2021-09-17 13:38:57 Eastern Daylight Time,2021-09-17,13:38:57,-400,1402324308857442305,lesbiankookie,Princess Jimin ⁷ 🎀,,"Very pretty girl just tried to sell me an iPhone 13 and I wanted to talk to her so I let her pitch it, but she doesn’t know I’m about to put goddamn sugar and creamer on a credit card 😀",en,[],[],[],0,0,0,[],[],https://twitter.com/lesbiankookie/status/1438920421559132164,False,,0,,,,,,,,[],,,,
116,1438920394291957765,1438920394291957765,2021-09-17 13:38:50 Eastern Daylight Time,2021-09-17,13:38:50,-400,1271975071746326528,israeltm_,israel™,,iPhone 12 design &gt; iPhone 13,en,[],[],[],0,0,0,[],[],https://twitter.com/israeltm_/status/1438920394291957765,False,,0,,,,,,,,[],,,,
117,1438920386029174787,1438920386029174787,2021-09-17 13:38:48 Eastern Daylight Time,2021-09-17,13:38:48,-400,150482211,edcampos92,mets papi,,iPhone 13 Pro Max preordered 👍🏼,en,[],[],[],0,0,1,[],[],https://twitter.com/edcampos92/status/1438920386029174787,False,,0,,,,,,,,[],,,,
118,1438920385576177667,1438848441774444547,2021-09-17 13:38:48 Eastern Daylight Time,2021-09-17,13:38:48,-400,915922969767153664,_bookthief_,Yasmin,,"@bluelightcard Hello I’ve taken a look but noticed iPhone 13 is not on, will you doing a offer on this?",en,[],[],[],0,0,0,[],[],https://twitter.com/_Bookthief_/status/1438920385576177667,False,,0,,,,,,,,"[{'screen_name': 'bluelightcard', 'name': 'Blue Light Card', 'id': '50033546'}]",,,,
120,1438920351711252483,1438920351711252483,2021-09-17 13:38:40 Eastern Daylight Time,2021-09-17,13:38:40,-400,1198870188164177922,aryaabhinandan1,Abhinandan Arya,,Join MobileTrans iPhone 13 Contest and Win One  https://t.co/eIw22LeWuZ #MobileTranstoiPhone13,en,[],['https://mobiletrans.wondershare.com/transfer-data-to-new-iphone.html?utm_source=youtube&utm_medium=video&utm_campaign=mtwyq090113&utm_term=ahmed%20medhat&utm_content=video_mt_mt_en_20067268_2021-09-01'],[],0,0,0,['mobiletranstoiphone13'],[],https://twitter.com/AryaAbhinandan1/status/1438920351711252483,False,,0,,,,,,,,[],,,,
121,1438920281788194821,1438920281788194821,2021-09-17 13:38:23 Eastern Daylight Time,2021-09-17,13:38:23,-400,3216725730,_nick_ackerman,Nick Ackerman,,iPhone 12 and 12 Mini Now live on the channel! In this video we discuss these phones post iPhone 13 with their new price reductions! P.S. This is a re-upload as my last video got cut off at 7 minutes!  https://t.co/QJoZjoZYEn via @YouTube #iPhone12 #iPhone12Mini #iPhone13,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/iAKZIWadvMI'],[],0,1,1,"['iphone12', 'iphone12mini', 'iphone13']",[],https://twitter.com/_Nick_Ackerman/status/1438920281788194821,False,,0,,,,,,,,[],,,,
122,1438920276427870214,1438838344046231555,2021-09-17 13:38:22 Eastern Daylight Time,2021-09-17,13:38:22,-400,1305572416584900608,mahrachia,YourFavIgboQueen👸,,@neduokoyee Just buy iphone 13 my brother. You're welcome🤝,en,[],[],[],1,0,1,[],[],https://twitter.com/MahrachiA/status/1438920276427870214,False,,0,,,,,,,,"[{'screen_name': 'neduokoyee', 'name': 'nelson', 'id': '1309776311603339266'}]",,,,
124,1438920250544754688,1438920250544754688,2021-09-17 13:38:16 Eastern Daylight Time,2021-09-17,13:38:16,-400,420895831,it_securitynews,IT Security News - www.itsecuritynews.info,,Apple and Belkin Reducing Environmental Impact of Packaging With iPhone 13 Launch  https://t.co/77OaYNDWNU,en,[],['https://www.itsecuritynews.info/apple-and-belkin-reducing-environmental-impact-of-packaging-with-iphone-13-launch/'],[],0,0,0,[],[],https://twitter.com/IT_securitynews/status/1438920250544754688,False,,0,,,,,,,,[],,,,
125,1438920247025848332,1437834623854301193,2021-09-17 13:38:15 Eastern Daylight Time,2021-09-17,13:38:15,-400,1375456624874229766,garciacr10,Carlos Sanchez,,@C37144639 @DonCryptoDraper 1200 for an iphone 13? Or iphone 13 pro max?,en,[],[],[],0,0,0,[],[],https://twitter.com/garciacr10/status/1438920247025848332,False,,0,,,,,,,,"[{'screen_name': 'C37144639', 'name': 'C', 'id': '963303419841740801'}, {'screen_name': 'DonCryptoDraper', 'name': 'Don Crypto', 'id': '27619548'}]",,,,
128,1438920213790171143,1438920213790171143,2021-09-17 13:38:07 Eastern Daylight Time,2021-09-17,13:38:07,-400,337470238,kingtbets,TBets™,,"Got my iPhone 13 Pro Max on order, haven’t had a gold phone since my 8 plus 😍 Good riddance to my XS Max I’ve wanted to throw across a room for the last month 😂  https://t.co/Sp99QBpWQY",en,[],[],['https://pbs.twimg.com/media/E_gSTq0WYA8oZBR.jpg'],0,0,0,[],[],https://twitter.com/KingTBets/status/1438920213790171143,False,,1,https://pbs.twimg.com/media/E_gSTq0WYA8oZBR.jpg,,,,,,,[],,,,
129,1438920196081717248,1438920196081717248,2021-09-17 13:38:03 Eastern Daylight Time,2021-09-17,13:38:03,-400,1021308046302240768,porcionculaaa,hanna,,my phone acting up nd i jus know it’s because of the iphone 13………😤,en,[],[],[],0,0,0,[],[],https://twitter.com/porcionculaaa/status/1438920196081717248,False,,0,,,,,,,,[],,,,
130,1438920195796443140,1438920195796443140,2021-09-17 13:38:03 Eastern Daylight Time,2021-09-17,13:38:03,-400,826665845761810432,knowledgestall,Knowledge Stall,,Hands on With EVERY Apple Silicone Case for iPhone 13! - AppleInsider  https://t.co/rnO7Oz6EE3,en,[],['http://dlvr.it/S7mfQ1'],[],0,0,0,[],[],https://twitter.com/KnowledgeStall/status/1438920195796443140,False,,0,,,,,,,,[],,,,
131,1438920194286567425,1438920194286567425,2021-09-17 13:38:02 Eastern Daylight Time,2021-09-17,13:38:02,-400,15560223,techradar,TechRadar,,"You can now pre-order the iPhone 13 along with the mini, 13 Pro and Pro Max  https://t.co/FXMNR4wKIy",en,[],['https://trib.al/Btvd6cO'],[],0,0,1,[],[],https://twitter.com/techradar/status/1438920194286567425,False,,0,,,,,,,,[],,,,
132,1438920164678926336,1438920164678926336,2021-09-17 13:37:55 Eastern Daylight Time,2021-09-17,13:37:55,-400,3279910788,kailaxaragona,kai🥀,,why couldn't they make the iPhone 13 pro max in pink🥲,en,[],[],[],0,0,0,[],[],https://twitter.com/kailaxaragona/status/1438920164678926336,False,,0,,,,,,,,[],,,,
133,1438920159100555264,1438920159100555264,2021-09-17 13:37:54 Eastern Daylight Time,2021-09-17,13:37:54,-400,1195626616770170880,trotmnn__,Ryan🦂,,Not too late for @apple to make the pink iphone 13 an actual pink tbh !,en,"[{'screen_name': 'apple', 'name': 'apple', 'id': '380749300'}]",[],[],0,0,0,[],[],https://twitter.com/trotmnn__/status/1438920159100555264,False,,0,,,,,,,,[],,,,
135,1438920153408884746,1438920153408884746,2021-09-17 13:37:53 Eastern Daylight Time,2021-09-17,13:37:53,-400,1219026522809491457,savyscomet,savy,,i got the iphone 13 pro i literally cannot wait until it gets here but why tf are phone cases $60+?? 😐,en,[],[],[],1,0,1,[],[],https://twitter.com/savyscomet/status/1438920153408884746,False,,0,,,,,,,,[],,,,
137,1438920129086046210,1438920129086046210,2021-09-17 13:37:47 Eastern Daylight Time,2021-09-17,13:37:47,-400,1382556172868149248,pwqin2dv05ojjtn,数学速報,,Buying an iPhone 13 from a Canadian carrier can cost up to $46 more  https://t.co/fPXQfBFwon,en,[],['https://mobilesyrup.com/2021/09/17/buying-iphone-13-more-expensive-canadian-carrier/?utm_source=rss&utm_medium=rss&utm_campaign=buying-iphone-13-more-expensive-canadian-carrier'],[],0,0,0,[],[],https://twitter.com/Pwqin2dV05ojjtN/status/1438920129086046210,False,,0,,,,,,,,[],,,,
139,1438920125072166914,1438920125072166914,2021-09-17 13:37:46 Eastern Daylight Time,2021-09-17,13:37:46,-400,2763850618,spottedbargains,SpottedBargains,,"OOPS, forgot to add Three UK &amp; AO!   Now both are added! Where to get the new iPhone 13 series - Quick Links   #AppleEvent #iphone13 #iPhone13Pro #iphone13series #iPhone13ProMax #iphonemini #Apple   https://t.co/3omPHSfztH",en,[],['https://spottedbargains.com/?p=2740'],[],0,0,0,"['appleevent', 'iphone13', 'iphone13pro', 'iphone13series', 'iphone13promax', 'iphonemini', 'apple']",[],https://twitter.com/SpottedBargains/status/1438920125072166914,False,,0,,,,,,,,[],,,,
140,1438920061599821825,1438920061599821825,2021-09-17 13:37:31 Eastern Daylight Time,2021-09-17,13:37:31,-400,68700445,philly_mil,Mil,,Took me 30 seconds to order the iPhone 13 after 4 and a half hours of issues.  https://t.co/jvbdmy2cow,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/E_gSKtdXoAsfjgM.jpg'],0,0,0,[],[],https://twitter.com/Philly_Mil/status/1438920061599821825,False,,1,https://pbs.twimg.com/tweet_video_thumb/E_gSKtdXoAsfjgM.jpg,,,,,,,[],,,,
142,1438920029773484036,1438919707126546432,2021-09-17 13:37:23 Eastern Daylight Time,2021-09-17,13:37:23,-400,1363637441563938818,leoziin1x,Leonardo ˢᶜᶜᵖ 🐨,,@fellsfn ss fells vc comprou o iphone 13,en,[],[],[],0,0,0,[],[],https://twitter.com/Leoziin1x/status/1438920029773484036,False,,0,,,,,,,,"[{'screen_name': 'fellsfn', 'name': 'Fells', 'id': '1319605917114077184'}]",,,,
144,1438920001772163073,1438920001772163073,2021-09-17 13:37:16 Eastern Daylight Time,2021-09-17,13:37:16,-400,30701862,shehzadyounis,Shehzad Younis,,Analyst: iPhone 13 will further boost 5G adoption around the world  https://t.co/lFes48xrFD,en,[],['https://9to5mac.com/2021/09/16/analyst-iphone-13-will-further-boost-5g-adoption-around-the-world/'],[],0,0,0,[],[],https://twitter.com/shehzadyounis/status/1438920001772163073,False,,0,,,,,,,,[],,,,
145,1438919993064927232,1438919993064927232,2021-09-17 13:37:14 Eastern Daylight Time,2021-09-17,13:37:14,-400,922578413789089792,candyftwsouth,Candy,,Boss lady stopping by and showing love to the Seminary squad on this iPhone 13 pre order 💗 @HaroDrum @mig_hue  https://t.co/tiucDCGqpC,en,"[{'screen_name': 'harodrum', 'name': 'harim rodriguez', 'id': '307176100'}, {'screen_name': 'mig_hue', 'name': 'miguel huerta', 'id': '835894614'}]",[],['https://pbs.twimg.com/media/E_gSGy3XEAUMNdt.jpg'],0,0,0,[],[],https://twitter.com/CandyFTWSouth/status/1438919993064927232,False,,1,https://pbs.twimg.com/media/E_gSGy3XEAUMNdt.jpg,,,,,,,[],,,,
146,1438919966321823746,1438919966321823746,2021-09-17 13:37:08 Eastern Daylight Time,2021-09-17,13:37:08,-400,830762474,anishsaxena25,Anish Saxena,,A Guided Tour of iPhone 13 &amp; iPhone 13 Pro | Apple  https://t.co/kPeXoySwsU via @YouTube @MKBHD Man when are you gonna start making videos like this?,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}, {'screen_name': 'mkbhd', 'name': 'marques brownlee', 'id': '29873662'}]",['https://youtu.be/72cAe_2LAFQ'],[],0,0,0,[],[],https://twitter.com/AnishSaxena25/status/1438919966321823746,False,,0,,,,,,,,[],,,,
147,1438919947372011520,1438919947372011520,2021-09-17 13:37:03 Eastern Daylight Time,2021-09-17,13:37:03,-400,3221798299,mynameiskal_el,C K ⚕️,,Is it work upgrading to iPhone 13 pro max from iPhone 11 Pro?,en,[],[],[],1,0,0,[],[],https://twitter.com/mynameiskal_el/status/1438919947372011520,False,,0,,,,,,,,[],,,,
148,1438919946734473219,1438919946734473219,2021-09-17 13:37:03 Eastern Daylight Time,2021-09-17,13:37:03,-400,285949216,macrumorsfp,MacRumors Front Page,,Apple and Belkin Reducing Environmental Impact of Packaging With iPhone 13 Launch  https://t.co/YlX8iLQOjg  https://t.co/apoC1EhqEq,en,[],['https://www.macrumors.com/2021/09/17/apple-belkin-environmental-impact-packaging/?utm_source=dlvr.it&utm_medium=twitter'],['https://pbs.twimg.com/media/E_gSEOPVkAER-1g.jpg'],0,0,0,[],[],https://twitter.com/MacRumorsFP/status/1438919946734473219,False,,1,https://pbs.twimg.com/media/E_gSEOPVkAER-1g.jpg,,,,,,,[],,,,
149,1438919939558154244,1438919770229850112,2021-09-17 13:37:02 Eastern Daylight Time,2021-09-17,13:37:02,-400,316141521,iad2010,iad2010,,@trentstech Same here man! Gonna stop by the apple store next week. That red iPhone 13 looks 🔥🔥 though.,en,[],[],[],0,0,0,[],[],https://twitter.com/iad2010/status/1438919939558154244,False,,0,,,,,,,,"[{'screen_name': 'trentstech', 'name': 'Trent’s Tech', 'id': '2151196938'}]",,,,
151,1438919867411931136,1438919867411931136,2021-09-17 13:36:44 Eastern Daylight Time,2021-09-17,13:36:44,-400,1342452695647584264,kozmofeed3,💫Kozmofeed,,Here’s exactly how much bigger the iPhone 13 batteries are  https://t.co/21ck4kQd8V,en,[],['https://kozmofeed.com/technology/the-verge/heres-exactly-how-much-bigger-the-iphone-13-batteries-are/'],[],0,0,0,[],[],https://twitter.com/Kozmofeed3/status/1438919867411931136,False,,0,,,,,,,,[],,,,
152,1438919850697510912,1438919850697510912,2021-09-17 13:36:40 Eastern Daylight Time,2021-09-17,13:36:40,-400,2709255278,cabaybayjd,you.,,I pre order my Iphone 13 rn 🥳🥳🥳😍,en,[],[],[],0,0,0,[],[],https://twitter.com/CabaybayJd/status/1438919850697510912,False,,0,,,,,,,,[],,,,
156,1438919803637469193,1438919803637469193,2021-09-17 13:36:29 Eastern Daylight Time,2021-09-17,13:36:29,-400,89562432,longbluesquid,Abe,,IPhone 13 pro max is preordered 😎. #iphone13series #iPhone,en,[],[],[],0,0,0,"['iphone13series', 'iphone']",[],https://twitter.com/Longbluesquid/status/1438919803637469193,False,,0,,,,,,,,[],,,,
160,1438919770229850112,1438919770229850112,2021-09-17 13:36:21 Eastern Daylight Time,2021-09-17,13:36:21,-400,2151196938,trentstech,Trent’s Tech,,Didn't pre order the iPhone 13 today. I want to see all of the models in person and try them out before diving in.  I'm not in a rush to push out content so I can wait.  https://t.co/N06tBHXE20,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/E_gR5tDVQAAJgp8.jpg'],2,0,6,[],[],https://twitter.com/trentstech/status/1438919770229850112,False,,1,https://pbs.twimg.com/tweet_video_thumb/E_gR5tDVQAAJgp8.jpg,,,,,,,[],,,,
164,1438919695722323972,1438919695722323972,2021-09-17 13:36:03 Eastern Daylight Time,2021-09-17,13:36:03,-400,823205895681282048,oxtexnet,OTN,,Here’s exactly how much bigger the iPhone 13 batteries are  https://t.co/W7hJeD3Az0,en,[],['https://ift.tt/3CnGJz7'],[],0,0,0,[],[],https://twitter.com/oxtexnet/status/1438919695722323972,False,,0,,,,,,,,[],,,,
165,1438919688172576768,1438919688172576768,2021-09-17 13:36:02 Eastern Daylight Time,2021-09-17,13:36:02,-400,1309831748398833664,cryptojon10,NFT or Not to Be,,Here’s exactly how much bigger the iPhone 13 batteries are  https://t.co/NYWKXHvyJ9,en,[],['https://www.theverge.com/2021/9/17/22678607/iphone-13-reported-battery-sizes-increase-laptop-comparison'],[],0,0,0,[],[],https://twitter.com/CryptoJon10/status/1438919688172576768,False,,0,,,,,,,,[],,,,
166,1438919687434293251,1438919687434293251,2021-09-17 13:36:01 Eastern Daylight Time,2021-09-17,13:36:01,-400,724557116816633857,anime_morpheus,コジロウ🏳️‍🌈,,All iPhone 13 battery specifications vs IPhone 12's battery specifications. #iphone13series #iPhones #Apple  https://t.co/D0OOCwvsPT,en,[],[],['https://pbs.twimg.com/media/E_gR1FMWEAYoybx.jpg'],0,0,0,"['iphone13series', 'iphones', 'apple']",[],https://twitter.com/anime_morpheus/status/1438919687434293251,False,,1,https://pbs.twimg.com/media/E_gR1FMWEAYoybx.jpg,,,,,,,[],,,,
